what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1361358873840
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1361358875965
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.run",1361358877996
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1361358879012
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1361358889215
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361358891418
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361358893715
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1361358893731
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1361359034762
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361359041356
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361359047325
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361359049262
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361359155075
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361359156075
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361359433246
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361359434950
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361359439075
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1361359439168
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.navigate.openResource",1361359439184
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1361359473356
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361359476637
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361359489512
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1361359496512
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1361359498434
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1361359504871
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1361359518575
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1361359525590
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1361359527340
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1361359588528
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1361359598200
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1361359600887
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1361359615996
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1361359616231
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1361359616465
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1361359616590
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1361359616793
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1361359618606
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361359621793
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361359634246
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1361359634278
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1361359664106
