what,kind,bundleId,bundleVersion,description,time
arch,sysinfo,,,"x86",1361168093078
ws,sysinfo,,,"win32",1361168093078
locale,sysinfo,,,"en_US",1361168093078
processors,sysinfo,,,"2",1361168093078
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1361168093078
java.runtime.version,sysinfo,,,"1.6.0_26-b03",1361168093078
java.specification.name,sysinfo,,,"Java Platform API Specification",1361168093078
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1361168093078
java.specification.version,sysinfo,,,"1.6",1361168093078
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1361168093078
java.version,sysinfo,,,"1.6.0_26",1361168093078
java.vm.info,sysinfo,,,"mixed mode, sharing",1361168093078
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1361168093078
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1361168093078
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1361168093078
java.vm.specification.version,sysinfo,,,"1.0",1361168093078
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1361168093078
java.vm.version,sysinfo,,,"20.1-b02",1361168093078
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1361168093171
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1361168093265
started,bundle,org.eclipse.jst.j2ee.jca,1.1.301.v201001252130,"org.eclipse.jst.j2ee.jca",1361168093312
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1361168093359
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1361168093468
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.301.v201001252130,"org.eclipse.jst.j2ee.ejb",1361168093531
started,bundle,org.eclipse.wst.xsd.core,1.1.401.v200903020335,"org.eclipse.wst.xsd.core",1361168093640
started,bundle,org.eclipse.ui.forms,3.4.0.v20090526,"org.eclipse.ui.forms",1361168093921
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1361168094000
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1361168094000
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1361168094515
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1361168094515
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1361168094531
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1361168094625
started,bundle,org.tigris.subversion.subclipse.core,1.0.7,"org.tigris.subversion.subclipse.core",1361168094656
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1361168094656
