what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360927446250
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360927553671
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360927564593
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360927589718
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360927784859
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360927830671
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360927844906
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360927884468
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1360927889109
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360927892687
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1360927897828
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1360927913125
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360927955937
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360927960375
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360927966687
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1360927974031
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360927976093
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360927994000
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1360928027750
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360928030671
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1360928037390
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1360928039093
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360928041984
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360928044000
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1360928044031
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360928065968
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360928066000
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1360928082843
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360928084640
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1360928101265
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1360928104125
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360928105375
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1360928122390
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1360928125500
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360928128546
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360928130671
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1360928130718
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360928163390
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360928172062
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360928185250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360928197062
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360928211375
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360928212312
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360928213968
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360928217562
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360928401250
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1360928401312
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360928668265
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360928668296
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360928723843
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1360928749984
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1360928752453
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360928756187
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360928758984
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1360928759015
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360928781843
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360928815000
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360928827484
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360928847875
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360928871171
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360928877078
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.navigate.openResource",1360928877109
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360928879343
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360928888343
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1360928908765
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360928912687
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1360928924265
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1360928930468
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1360928935390
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360928937343
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360928945078
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1360928945109
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360929067281
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360929079734
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360929224984
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360929227828
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1360929227843
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360929579015
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1360929599812
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360929603546
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360929605921
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1360929605953
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360929925406
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360929946984
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1360929948859
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.run",1360929952421
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1360929953437
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360929959718
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360929962078
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1360929962078
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1360929972093
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360930113875
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360930235906
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360930243343
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360930246593
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360930259718
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360930412625
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360930765921
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1360930765984
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360930813859
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360930813859
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360930817125
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360930935843
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1360930937531
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360930953218
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360930964375
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360930974156
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360930977968
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1360931028875
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.delete.line",1360931032734
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.delete.line",1360931034859
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1360931041218
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360931044328
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1360931044671
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360931050578
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1360931051171
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360931052375
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360931070171
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360844675078
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360844678171
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360844690046
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1360844690093
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360844874890
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360844956890
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360844958546
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1360845078250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360845124265
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1360845155359
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1360845246812
