what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361428979234
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361428980218
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1361428980218
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361428986125
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361428986234
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1361428990250
error,log,,,"Several ports (8006, 8081, 8010) required by Tomcat v6.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1361428997828
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361428997843
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429001000
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.stop",1361429004468
error,log,,,"Several ports (8006, 8081) required by Tomcat v6.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1361429004937
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429005015
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429006000
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1361429006000
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429012000
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429012093
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1361429017375
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.stop",1361429036625
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1361429037343
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1361429039562
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.run",1361429042500
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1361429043437
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429045500
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429047437
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429050031
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1361429053125
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429054421
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429059281
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429064781
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1361429064796
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429111171
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429165250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429170781
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429174968
started,bundle,org.eclipse.wst.html.core,1.1.300.v200903120608,"org.eclipse.wst.html.core",1361429175125
started,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1361429175171
started,bundle,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.ui",1361429175250
started,bundle,org.eclipse.wst.css.core,1.1.301.v200910161432,"org.eclipse.wst.css.core",1361429175343
started,bundle,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui",1361429175859
opened,editor,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.core.csssource.source",1361429176781
activated,editor,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.core.csssource.source",1361429177250
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.navigate.openResource",1361429177375
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1361429211531
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429214843
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1361429220500
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429244437
activated,editor,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.core.csssource.source",1361429245859
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1361429327531
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429329687
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429331703
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1361429331796
activated,editor,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.core.csssource.source",1361429355843
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1361429366859
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1361429370671
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1361429382437
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429385015
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429386765
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1361429386828
activated,editor,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.core.csssource.source",1361429409640
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1361429415328
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1361429472000
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1361429477250
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429482562
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429484421
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1361429484500
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1361429615812
started,bundle,org.eclipse.search,3.5.0.v20090526-2000,"org.eclipse.search",1361429620625
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429621187
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429628625
executed,command,org.eclipse.search,3.5.0.v20090526-2000,"org.eclipse.search.ui.openFileSearchPage",1361429628656
activated,editor,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.core.csssource.source",1361429629609
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429632765
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361429640234
started,bundle,org.eclipse.jst.jsp.core,1.2.204.v201001270045,"org.eclipse.jst.jsp.core",1361429641171
started,bundle,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.ui",1361429641234
started,bundle,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.ui",1361429641234
