what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.Resume",1361443177305
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361443179665
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361443183008
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugView",1361443183180
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1361443183290
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.Resume",1361443189212
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361443192383
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361443208227
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361443208290
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugView",1361443208540
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1361443208696
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.Resume",1361443212243
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361443214743
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361443220133
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugView",1361443220274
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1361443220383
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361443230196
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.Resume",1361443233524
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1361443233743
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361443235602
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361443258008
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.DebugView",1361443258118
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1361443258227
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361443269962
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1361443271493
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361443275305
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361443281383
opened,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1361443281540
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1361443281712
executed,command,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.navigate.openResource",1361443281758
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361443284587
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.findReplace",1361443284633
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1361443285633
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361443342243
activated,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1361443344165
error,log,,,"An internal error occurred during: ""Compute launch button tooltip"".",1361443349133
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361443349149
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361443350102
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1361443350243
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361443352274
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1361443352383
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1361443363774
activated,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1361443368508
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1361443378352
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1361443380212
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.VariableView",1361443399399
activated,view,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.VariableView",1361443399415
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1361443402165
closed,editor,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1361443402321
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.301.v201001252130,"org.eclipse.jst.j2ee.J2EEPerspective",1361443410243
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1361443417196
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.debug",1361443420977
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1361443422415
